metascore,top_100_director,in_a_collection,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,other genre,production_cos,en,es,fr,it,de,other_spk_lng,profit,budget,revenue,popularity,runtime,age,vote_count,vote_average,views
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.91194,0.0,15.283333333333303,1.0,5.0,3.824561403508772
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.0,0.0,0.0,0.909563,87.0,54.7833333333333,9.0,5.4,4.526315789473684
51.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,21520719.0,0.0,21520719.0,8.870325,100.0,10.283333333333303,102.0,6.0,4.0
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.192983,78.0,7.866666666666788,0.0,0.0,4.228070175438597
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.104209,90.0,93.45000000000005,2.0,5.0,4.140350877192983
45.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.907309,98.0,8.283333333333303,7.0,5.7,4.87719298245614
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.078806,86.0,31.866666666666788,2.0,7.0,7.105263157894737
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.115676,5.0,45.61666666666679,3.0,6.3,5.543859649122807
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,-1500000.0,1500000.0,0.0,5.590491,88.0,7.7000000000000455,31.0,5.3,3.526315789473684
40.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0.0,0.0,0.0,0.2095,106.0,64.86666666666679,2.0,5.0,6.4035087719298245
40.0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.193661,122.0,30.616666666666788,10.0,6.7,4.859649122807017
40.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.821998,94.0,28.616666666666788,15.0,3.6,4.7368421052631575
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.149761,85.0,58.7833333333333,3.0,5.7,4.719298245614035
70.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,37598.0,0.0,37598.0,1.342194,78.0,24.033333333333303,23.0,8.0,12.912280701754385
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0.0,0.0,0.0,0.321534,135.0,11.033333333333303,6.0,6.8,6.192982456140351
40.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,0.0,0.0,0.0,0.956873,90.0,5.616666666666788,9.0,6.3,3.789473684210526
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.009596,86.0,10.283333333333303,0.0,0.0,3.754385964912281
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.379726,80.0,6.616666666666788,5.0,6.4,4.245614035087719
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0.0,0.0,0.0,0.418088,90.0,61.0333333333333,6.0,6.9,4.456140350877193
40.0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.509197,89.0,17.783333333333303,6.0,4.0,4.4035087719298245
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.311483,93.0,67.95000000000005,3.0,7.3,5.0701754385964914
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-15000.0,15000.0,0.0,0.293401,98.0,10.033333333333303,6.0,4.3,4.543859649122807
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.003749,90.0,12.616666666666788,0.0,0.0,5.385964912280702
40.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,25109572.0,0.0,25109572.0,5.160049,96.0,7.7000000000000455,204.0,5.4,3.3859649122807016
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0.0,0.0,0.0,4.697126,101.0,31.700000000000045,18.0,4.7,4.157894736842105
49.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,2.68115,85.0,39.36666666666679,38.0,6.2,3.982456140350877
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1.026251,90.0,16.616666666666788,4.0,4.5,5.912280701754386
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.007675,111.0,48.36666666666679,0.0,0.0,5.192982456140351
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0.0,0.0,0.0,0.979763,88.0,50.2833333333333,4.0,6.6,3.1403508771929824
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.012313,6.0,39.61666666666679,10.0,5.5,4.894736842105263
40.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.035742,101.0,23.366666666666788,3.0,5.2,4.684210526315789
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1490000.0,1490000.0,0.0,0.13073,117.0,6.7000000000000455,3.0,5.8,4.4035087719298245
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.004777,40.0,10.950000000000045,0.0,0.0,6.5964912280701755
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.012305,22.0,88.0333333333333,0.0,0.0,4.631578947368421
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1.355625,0.0,8.450000000000045,30.0,5.5,4.473684210526316
40.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.002418,67.0,67.7833333333333,0.0,0.0,5.087719298245614
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.28371,10.0,18.616666666666788,7.0,6.6,3.6666666666666665
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,7.04835,87.0,11.366666666666788,11.0,5.6,3.456140350877193
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.061241,86.0,7.366666666666788,5.0,6.8,6.421052631578948
40.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.693608,92.0,44.11666666666679,3.0,3.3,2.719298245614035
40.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.017604,103.0,18.033333333333303,0.0,0.0,4.508771929824562
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,161.0,0.0,161.0,1.566256,98.0,5.9500000000000455,32.0,7.0,12.24561403508772
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.963421,1.0,124.70000000000005,44.0,7.0,3.526315789473684
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.868948,89.0,42.700000000000045,9.0,6.0,5.4035087719298245
40.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.587849,85.0,51.950000000000045,6.0,6.0,5.912280701754386
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1720666.0,1720666.0,0.0,2.132882,80.0,12.033333333333303,12.0,6.9,4.0701754385964914
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0.0,0.0,0.0,1.012805,105.0,48.11666666666679,2.0,6.0,4.56140350877193
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.593933,116.0,27.616666666666788,5.0,6.3,3.5964912280701755
40.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1.248369,82.0,63.36666666666679,10.0,4.9,5.2631578947368425
40.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.694724,71.0,76.2833333333333,3.0,5.8,3.087719298245614
40.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.575554,95.0,12.950000000000045,3.0,6.3,4.754385964912281
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,4.67538,107.0,24.033333333333303,23.0,5.7,3.1228070175438596
40.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0.0,0.0,0.0,1.067416,53.0,86.11666666666679,12.0,3.8,3.3859649122807016
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0.0,0.0,0.0,2.436542,139.0,50.36666666666679,21.0,7.3,5.140350877192983
79.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.945871,140.0,14.283333333333303,10.0,7.2,5.614035087719298
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.0,0.0,0.0,1.219877,90.0,49.36666666666679,21.0,5.0,3.754385964912281
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.772852,107.0,46.36666666666679,8.0,5.5,5.105263157894737
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-300000.0,300000.0,0.0,2.660436,90.0,10.616666666666788,27.0,5.1,2.3157894736842106
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.150494,76.0,6.783333333333303,1.0,8.0,5.017543859649122
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0.0,0.0,0.0,1.422176,98.0,8.283333333333303,12.0,6.7,4.473684210526316
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.108856,97.0,70.0333333333333,3.0,6.7,4.4035087719298245
40.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.57406,72.0,20.950000000000045,2.0,3.5,2.017543859649123
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.444989,92.0,67.11666666666679,1.0,7.0,4.807017543859649
40.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,2.580637,240.0,17.700000000000045,9.0,5.3,4.350877192982456
40.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.023982,96.0,47.7833333333333,1.0,5.0,7.368421052631579
40.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.092012,74.0,67.45000000000005,1.0,4.0,5.0701754385964914
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-4410000.0,4410000.0,0.0,1.480979,90.0,15.783333333333303,19.0,5.1,5.368421052631579
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.932271,0.0,34.450000000000045,2.0,6.0,5.245614035087719
40.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.743953,88.0,90.61666666666679,4.0,3.6,4.87719298245614
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.352379,91.0,63.0333333333333,2.0,5.5,5.298245614035087
40.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.089339,100.0,20.616666666666788,22.0,7.5,6.508771929824562
40.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0.0,0.0,0.0,2.06907,85.0,9.283333333333303,9.0,4.8,5.87719298245614
40.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0.0,0.0,0.0,6.634884,118.0,47.450000000000045,43.0,6.2,5.175438596491228
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1.791188,71.0,74.95000000000005,20.0,5.6,3.6140350877192984
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.604675,106.0,71.95000000000005,1.0,5.0,3.6842105263157894
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.11809,70.0,11.616666666666788,3.0,4.8,5.631578947368421
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,-850000.0,850000.0,0.0,0.881873,84.0,16.200000000000045,1.0,7.0,5.4035087719298245
40.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0.0,0.0,0.0,1.787853,90.0,24.616666666666788,8.0,5.5,4.964912280701754
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.946251,89.0,10.700000000000045,10.0,5.1,4.43859649122807
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0.0,0.0,0.0,0.207351,121.0,45.200000000000045,3.0,6.7,3.263157894736842
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.372737,66.0,55.11666666666679,1.0,7.0,1.9824561403508771
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.343475,67.0,49.2833333333333,2.0,5.0,3.3859649122807016
40.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,-56000.0,56000.0,0.0,0.969741,92.0,41.2833333333333,5.0,5.2,5.964912280701754
40.0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.441099,90.0,47.700000000000045,3.0,6.7,4.298245614035087
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.76495,65.0,8.366666666666788,14.0,6.7,6.649122807017544
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.150765,40.0,7.616666666666788,4.0,7.3,6.578947368421052
40.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1.118792,98.0,14.616666666666788,6.0,3.8,3.6140350877192984
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.870303,93.0,42.11666666666679,8.0,7.0,4.578947368421052
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.15189,90.0,13.616666666666788,16.0,6.7,5.982456140350878
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.028043,90.0,15.866666666666788,0.0,0.0,4.421052631578948
40.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.070858,130.0,33.61666666666679,0.0,0.0,4.771929824561403
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.004948,100.0,30.950000000000045,2.0,4.5,5.035087719298246
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.100611,87.0,49.61666666666679,10.0,6.4,4.12280701754386
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.33135,88.0,54.5333333333333,0.0,0.0,4.842105263157895
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.616015,62.0,104.36666666666679,4.0,6.5,5.771929824561403
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,4.075222,94.0,9.116666666666788,122.0,5.9,3.2982456140350878
40.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.276669,84.0,36.700000000000045,2.0,4.3,4.298245614035087
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.388139,69.0,17.616666666666788,9.0,6.5,4.842105263157895
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.063139,44.0,13.783333333333303,1.0,4.0,3.736842105263158
39.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,31309.0,0.0,31309.0,2.789838,96.0,4.7000000000000455,44.0,4.1,5.385964912280702
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.077319,49.0,17.450000000000045,2.0,6.0,4.052631578947368
40.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.562051,106.0,65.70000000000005,6.0,6.3,4.491228070175438
40.0,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0.0,0.0,0.0,0.456974,95.0,8.033333333333303,2.0,6.5,4.105263157894737
40.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0.0,0.0,0.0,0.557552,93.0,22.283333333333303,14.0,5.9,6.912280701754386
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.335752,84.0,71.45000000000005,7.0,5.0,2.8421052631578947
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1.692907,71.0,79.11666666666679,2.0,5.0,4.543859649122807
40.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0.0,0.0,0.0,2.53363,108.0,7.283333333333303,41.0,6.1,4.0701754385964914
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0.0,0.0,0.0,0.246106,90.0,54.11666666666679,4.0,5.3,5.43859649122807
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.364339,0.0,13.033333333333303,2.0,8.5,7.666666666666667
40.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,2.131668,100.0,52.61666666666679,13.0,6.6,4.771929824561403
40.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1.262737,89.0,6.533333333333303,10.0,4.2,4.649122807017544
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.043649,94.0,10.450000000000045,1.0,5.0,6.052631578947368
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.311732,110.0,23.616666666666788,4.0,4.5,4.684210526315789
40.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.325306,92.0,8.450000000000045,10.0,3.4,4.2105263157894735
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0.0,0.0,0.0,0.460171,252.0,51.61666666666679,3.0,9.0,5.105263157894737
40.0,0.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0.0,0.0,0.0,0.717736,105.0,13.033333333333303,4.0,6.8,5.894736842105263
40.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.312404,65.0,14.866666666666788,3.0,6.0,3.491228070175439
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.943789,92.0,20.950000000000045,3.0,7.3,3.6666666666666665
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0.0,0.0,0.0,1.038141,117.0,11.366666666666788,14.0,7.1,5.859649122807017
40.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.084771,70.0,9.616666666666788,1.0,7.0,5.333333333333333
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.001258,0.0,19.616666666666788,0.0,0.0,4.508771929824562
40.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1.602574,89.0,19.783333333333303,20.0,5.7,3.192982456140351
63.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.782208,119.0,7.283333333333303,5.0,5.9,3.1052631578947367
55.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,-200.0,200.0,0.0,1.13962,85.0,7.866666666666788,11.0,6.0,3.754385964912281
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.657406,90.0,41.2833333333333,4.0,5.5,4.9298245614035086
40.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1.750448,93.0,12.700000000000045,24.0,4.4,3.280701754385965
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.078166,29.0,32.61666666666679,1.0,7.0,4.7894736842105265
40.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.824719,86.0,33.0333333333333,11.0,5.7,5.7368421052631575
